tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N08007,366,49.219,17.253,"{8,37,51,64,84}",18014,61488,97.010,172.091,"{17,40,57,85,1450}",8212,0.250,42.4401,-76.5084,Tompkins,W Green St/W Seneca St/W State St
104N08008,366,39.451,17.092,"{5,27,40,54,82}",14439,61488,765.697,1663.345,"{180,350,444,591,21558}",9365,3.722,42.44,-76.5122,Tompkins,W Seneca St/W State St
104N08009,153,14.632,7.110,"{1,9,15,19,40}",2224,25704,423.962,1438.026,"{91,135,149,184,12188}",,2.104,42.4474,-76.5712,Tompkins,Mecklenburg Rd
104N08010,153,9.209,4.379,"{1,6,10,12,22}",1409,25704,96.758,226.981,"{48,66,71,85,5856}",,1.011,42.4516,-76.6114,Tompkins,Mecklenburg Rd
104N08011,153,12.139,5.834,"{1,8,12,16,32}",1833,25704,304.490,842.068,"{95,133,143,166,11733}",,2.026,42.451,-76.6311,Tompkins,Mecklenburg Rd
104N08170,366,47.596,16.989,"{3,35,50,61,83}",17420,61488,69.290,131.165,"{13,28,38,54,965}",20632,0.167,42.4364,-76.5082,Tompkins,S Fulton St
104N12843,153,18.796,7.863,"{2,13,20,24,37}",2857,25704,411.744,1560.405,"{123,164,176,197,15102}",,2.607,42.3303,-76.4407,Tompkins,RT-96B
104N12844,366,13.258,6.270,"{1,9,13,18,36}",4826,61488,124.655,296.519,"{50,84,91,99,6298}",6597,1.087,42.3524,-76.4808,Tompkins,RT-96B
104N12845,366,24.951,10.874,"{1,17,25,32,63}",9132,61488,391.531,1204.215,"{137,192,210,264,16894}",6597,2.917,42.3675,-76.4869,Tompkins,RT-96B
104N12846,366,39.190,17.201,"{3,26,42,53,95}",14265,61488,485.850,1210.229,"{115,205,259,361,12319}",10403,2.127,42.4079,-76.503,Tompkins,RT-96B
104N12847,366,15.482,7.559,"{1,10,15,21,38}",5620,61488,81.498,148.248,"{23,35,43,64,1296}",12613,0.222,42.4376,-76.4948,Tompkins,RT-96B
104N12848,153,22.654,10.454,"{1,15,24,30,46}",3466,25704,257.780,474.694,"{44,83,113,175,2660}",,0.459,42.4369,-76.4989,Tompkins,RT-96B
