tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104P06921,366,44.169,17.862,"{2,27,50,58,76}",16166,61488,86.358,214.834,"{46,58,61,70,5486}",9020,0.947,43.2434,-77.0621,Wayne,RT-104
104P06922,366,56.694,22.624,"{8,32,65,74,93}",20750,61488,140.416,277.078,"{75,103,110,126,9659}",9020,1.668,43.2295,-77.0358,Wayne,RT-104
104P06923,366,70.943,27.717,"{4,41,84,92,110}",25965,61488,251.089,489.112,"{141,194,205,228,18416}",7327,3.179,43.2064,-76.9822,Wayne,RT-104
104P06924,366,71.139,27.430,"{6,40,83,92,110}",26037,61488,286.749,452.417,"{181,245,255,271,23524}",6585,4.061,43.2064,-76.9027,Wayne,RT-104
104P06925,366,69.273,27.017,"{6,39,81,89,113}",25354,61488,355.755,902.855,"{196,272,284,304,26125}",6786,4.510,43.2078,-76.8139,Wayne,RT-104
104P06926,366,48.126,19.134,"{7,30,54,62,87}",17614,61488,175.220,357.615,"{101,131,139,159,12391}",3989,2.139,43.2242,-76.7819,Wayne,RT-104
104P06927,366,45.372,19.242,"{3,25,53,60,77}",16606,61488,201.724,316.098,"{123,164,173,190,15745}",4508,2.718,43.2317,-76.7307,Wayne,RT-104
104P07426,366,26.710,13.162,"{1,13,30,37,54}",9776,61488,64.720,63.638,"{39,54,58,68,4906}",5462,0.847,43.0236,-76.9886,Wayne,RT-14
104P07427,366,53.866,23.606,"{2,32,60,72,103}",19715,61488,1340.919,3297.287,"{384,552,765,1153,44379}",6035,7.662,43.1673,-76.9871,Wayne,RT-14
104P07428,153,9.138,4.191,"{1,6,9,12,24}",1389,25704,124.682,250.433,"{30,50,63,98,2459}",,0.425,43.2111,-76.9803,Wayne,RT-14
104P07429,153,17.119,7.940,"{1,12,18,22,36}",2585,25704,895.419,2512.103,"{225,312,375,509,23410}",,4.041,43.267,-76.9918,Wayne,RT-14
104P07430,153,13.059,5.938,"{1,9,13,17,33}",1998,25704,484.634,893.990,"{87,135,166,292,5552}",,0.958,43.2686,-76.9777,Wayne,Greig St
104P09794,153,18.953,10.232,"{1,9,21,26,49}",2824,25704,423.842,1334.059,"{138,200,225,281,17978}",,3.104,43.0672,-76.7601,Wayne,RT-31
104P09795,153,31.386,16.109,"{2,15,36,43,84}",4802,25704,1175.619,2911.282,"{315,426,517,799,36220}",,6.253,43.0839,-76.8697,Wayne,RT-31
104P09796,153,35.150,16.927,"{2,17,41,49,66}",5378,25704,807.956,2483.140,"{186,266,332,462,22169}",,3.827,43.0787,-76.939,Wayne,RT-31
104P09797,366,24.187,11.916,"{1,14,27,34,59}",8804,61488,220.210,468.812,"{131,176,184,198,16168}",7074,2.791,43.0615,-76.976,Wayne,RT-31
104P09798,366,20.223,10.521,"{1,10,23,28,42}",7361,61488,182.949,461.305,"{45,61,78,126,4854}",7074,0.838,43.0597,-76.9923,Wayne,RT-31
104P09799,366,92.708,29.289,"{10,65,106,114,136}",33931,61488,1252.778,3104.134,"{271,526,680,924,34661}",9059,5.984,43.0466,-77.0952,Wayne,RT-31
104P09800,366,80.530,28.090,"{10,53,93,101,118}",29474,61488,655.220,1693.356,"{142,264,339,449,19590}",9354,3.382,43.0386,-77.1539,Wayne,RT-31
104P09801,366,50.964,22.236,"{2,29,60,68,86}",18653,61488,397.788,1177.137,"{163,243,255,276,21682}",7927,3.743,43.0597,-77.2041,Wayne,RT-31
104P09802,366,37.544,17.116,"{3,19,44,50,67}",13741,61488,159.536,388.919,"{49,79,100,119,5239}",8138,0.904,43.0623,-77.2214,Wayne,RT-31
104P09803,366,48.978,20.307,"{1,30,56,64,87}",17926,61488,196.101,412.333,"{49,82,97,135,3643}",12704,0.629,43.0636,-77.2334,Wayne,RT-31
104P09804,366,62.230,25.124,"{7,38,72,81,102}",22776,61488,321.462,804.736,"{126,184,216,276,14070}",12889,2.429,43.067,-77.2777,Wayne,RT-31
104P09805,366,50.342,21.879,"{4,28,59,68,82}",18425,61488,141.442,285.485,"{51,88,104,126,6161}",12889,1.064,43.0697,-77.2977,Wayne,RT-31
104P09806,366,54.005,21.757,"{9,33,62,71,89}",19766,61488,216.339,528.629,"{74,121,133,154,6910}",23401,1.193,43.0644,-77.3198,Wayne,RT-31
104P09807,366,61.740,23.518,"{10,38,71,80,95}",22597,61488,270.312,692.268,"{112,151,169,208,12068}",23401,2.083,43.0644,-77.361,Wayne,RT-31
104P10172,366,55.500,25.386,"{2,29,64,74,110}",20313,61488,825.546,2310.174,"{387,505,551,648,45695}",2797,7.889,43.0799,-76.8725,Wayne,RT-414
104P10173,153,35.007,15.978,"{1,18,41,47,61}",5356,25704,330.628,737.860,"{91,172,202,253,9097}",,1.571,43.1016,-76.8689,Wayne,RT-414
104P10174,153,31.948,15.150,"{2,19,36,43,65}",4888,25704,459.301,1546.308,"{184,242,267,314,21331}",,3.683,43.1535,-76.8783,Wayne,RT-414
104P10351,153,25.941,12.637,"{1,14,30,35,45}",3969,25704,396.420,1126.009,"{144,186,207,265,16179}",,2.793,43.1392,-77.2931,Wayne,Walworth-Penfield Rd
104P10676,365,1.989,1.111,"{1,1,2,3,6}",533,61320,7.420,15.224,"{2,3,4,5,83}",5183,0.014,43.0697,-77.2977,Wayne,Ontario Center Rd
104P10677,366,39.945,19.988,"{2,18,46,55,83}",14620,61488,305.417,815.591,"{95,151,176,216,11024}",4738,1.903,43.0942,-77.3022,Wayne,Ontario Center Rd
104P10678,366,30.117,15.149,"{2,16,33,40,86}",11023,61488,376.624,994.354,"{150,213,229,269,18565}",4294,3.205,43.1392,-77.2926,Wayne,Ontario Center Rd
104P10679,366,39.030,18.942,"{2,22,43,53,82}",14285,61488,539.846,1482.009,"{205,286,307,350,24527}",5392,4.234,43.1983,-77.2963,Wayne,Ontario Center Rd
104P10680,366,31.415,15.410,"{1,16,35,43,68}",11498,61488,453.277,1001.520,"{106,177,231,368,12153}",4843,2.098,43.2275,-77.3062,Wayne,Ontario Center Rd
