tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104P05936,366,26.945,14.916,"{1,16,28,36,81}",9808,61488,1191.390,3641.198,"{341,453,495,652,37158}",4305,6.415,42.0969,-78.6275,Cattaraugus,RT-417
104P05937,366,18.405,8.234,"{1,12,20,24,41}",6718,61488,100.832,194.828,"{39,57,66,87,3911}",7011,0.675,42.0982,-78.5115,Cattaraugus,RT-417
104P05938,366,25.109,11.393,"{1,14,28,34,48}",9190,61488,159.859,300.158,"{43,70,89,133,2922}",14142,0.504,42.0775,-78.4298,Cattaraugus,State St
104P05939,153,22.255,9.246,"{2,14,25,29,40}",3405,25704,227.925,585.550,"{60,86,95,116,4574}",,0.790,42.036,-78.3385,Cattaraugus,S Main St
104P06779,366,134.325,25.987,"{41,115,147,153,164}",49163,61488,405.273,546.431,"{277,367,381,398,38882}",746,6.713,42.1518,-78.7002,Cattaraugus,Parkway Dr
104P06779,366,134.325,25.987,"{41,115,147,153,164}",49163,61488,405.273,546.431,"{277,367,381,398,38882}",746,6.713,42.1518,-78.7002,Cattaraugus,Parkway Dr
104P06780,366,52.658,18.672,"{7,35,59,67,87}",19273,61488,301.949,781.656,"{88,161,191,230,11040}",6731,1.906,42.1837,-78.6832,Cattaraugus,US-219
104P06781,366,54.423,18.373,"{3,38,60,68,94}",19919,61488,177.727,214.634,"{102,157,165,176,14938}",4766,2.579,42.3971,-78.6764,Cattaraugus,US-219
104P06945,153,13.693,8.007,"{1,6,14,19,43}",2054,25704,128.042,238.591,"{29,47,65,102,1893}",,0.327,42.4631,-78.9352,Cattaraugus,W Main St
104P07256,366,9.601,5.230,"{1,5,10,13,25}",3341,61488,205.386,498.319,"{78,120,141,186,8910}",1359,1.538,42.2387,-79.0311,Cattaraugus,US-62
104P07257,366,18.468,10.490,"{1,10,19,25,55}",6630,61488,670.643,1978.115,"{212,284,321,431,23143}",1559,3.995,42.2931,-79.0164,Cattaraugus,US-62
104P07258,366,20.489,10.874,"{1,11,22,28,49}",7417,61488,802.858,2496.637,"{248,327,357,449,27816}",1559,4.802,42.3586,-79.0025,Cattaraugus,Fair Plains Rd
104P07259,366,14.708,8.043,"{1,8,16,21,38}",5295,61488,307.880,868.990,"{145,188,207,254,16523}",1575,2.853,42.3991,-78.9999,Cattaraugus,Fair Plains Rd
104P07260,366,17.485,9.437,"{1,9,19,24,47}",6347,61488,266.844,457.289,"{109,169,196,243,12153}",1575,2.098,42.4169,-78.9768,Cattaraugus,US-62
104P07261,366,31.230,16.010,"{1,16,35,44,90}",11399,61488,851.152,2006.400,"{249,386,467,632,26652}",2137,4.601,42.4631,-78.9352,Cattaraugus,Jamestown St
104P07623,153,36.771,17.665,"{1,19,44,50,63}",5626,25704,526.073,1105.691,"{144,235,267,361,12686}",,2.190,42.1621,-78.9755,Cattaraugus,Jamestown St
104P07624,153,13.413,7.221,"{1,9,14,18,30}",1918,25704,891.186,2244.156,"{131,243,322,450,18016}",,3.110,42.1631,-79.0332,Cattaraugus,RT-394
