tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N09769,153,39.673,17.568,"{3,23,46,53,72}",6070,25704,350.961,882.849,"{182,244,260,289,21703}",,3.747,43.1576,-75.8012,Madison,RT-31
104N09770,153,58.170,21.249,"{11,40,67,74,92}",8900,25704,1066.299,3222.299,"{266,357,409,548,30162}",,5.207,43.1454,-75.8719,Madison,RT-31
104N10813,153,3.105,1.684,"{1,2,3,4,9}",444,25704,6.516,8.205,"{2,4,5,7,134}",,0.023,43.0423,-75.869,Madison,Brinkerhoff Hill Rd
104P04970,366,67.033,13.069,"{14,59,67,77,93}",24534,61488,5.586,3.913,"{4,5,5,6,585}",37700,0.101,43.0933,-75.9755,Madison,I-90
104P04971,366,166.964,2.968,"{125,167,168,168,168}",61109,61488,376.430,43.492,"{282,362,375,386,2594}",37700,6.834,43.0956,-75.8451,Madison,I-90
104P04972,366,165.874,4.430,"{116,165,168,168,168}",60710,61488,270.864,48.391,"{205,260,270,277,5015}",35878,4.884,43.0914,-75.751,Madison,I-90
104P04973,366,167.117,2.449,"{138,167,168,168,168}",61165,61488,490.191,218.323,"{372,469,489,502,51093}",31626,8.821,43.1236,-75.5857,Madison,I-90
104P05373,366,23.464,9.597,"{4,15,25,30,54}",8588,61488,318.477,625.475,"{118,170,217,348,14519}",4898,2.507,42.9244,-75.8723,Madison,US-20
104P05374,366,28.090,11.757,"{3,19,30,36,70}",10281,61488,110.704,268.000,"{37,54,61,85,3800}",10760,0.656,42.9273,-75.8598,Madison,Ledyard Ave/Forman St
104P05375,366,38.964,15.140,"{6,28,43,50,68}",14261,61488,183.560,350.880,"{43,86,107,149,3430}",12983,0.592,42.9299,-75.8509,Madison,Albany St
104P05376,366,30.025,13.246,"{2,18,33,40,63}",10989,61488,285.157,687.824,"{154,209,223,252,19774}",2037,3.414,42.9124,-75.7103,Madison,US-20
104P05377,366,33.301,14.540,"{1,20,38,44,60}",12188,61488,546.077,1587.406,"{151,224,261,379,20062}",5306,3.464,42.8989,-75.6459,Madison,Main St
104P05378,366,42.634,18.117,"{4,25,48,56,88}",15604,61488,553.422,1584.560,"{182,263,300,403,21553}",5649,3.721,42.8879,-75.5808,Madison,US-20
104P05379,366,16.637,7.089,"{1,11,18,22,35}",6089,61488,86.685,228.319,"{38,56,61,67,4282}",4857,0.739,42.8857,-75.5669,Madison,US-20
104P05473,153,12.667,8.272,"{1,6,12,17,48}",1938,25704,225.388,564.901,"{81,108,126,176,9311}",,1.607,42.8686,-75.8737,Madison,Rippleton Rd
104P05474,153,23.876,11.656,"{1,16,24,30,70}",3653,25704,857.166,2726.692,"{206,280,313,464,25495}",,4.401,42.9275,-75.8594,Madison,Rippleton Rd/Forman St
104P05475,366,38.964,15.140,"{6,28,43,50,68}",14261,61488,183.560,350.880,"{43,86,107,149,3430}",12983,0.592,42.9299,-75.8509,Madison,Farnham St
104P05476,366,19.047,10.548,"{1,10,18,26,59}",6933,61488,1544.781,3905.843,"{478,737,900,1154,53078}",1137,9.163,43.0441,-75.8669,Madison,Falls Blvd
104P05477,366,92.098,28.416,"{20,62,106,114,129}",33708,61488,1188.594,2763.203,"{333,531,683,964,38251}",9835,6.604,43.0697,-75.7521,Madison,S Peterboro St
104P05478,153,63.111,20.968,"{11,41,71,79,96}",9656,25704,162.070,310.575,"{49,85,100,135,3921}",,0.677,43.0795,-75.7512,Madison,Peterboro St
104P06728,366,31.339,13.748,"{3,19,35,42,62}",11470,61488,245.046,577.001,"{116,159,176,208,13922}",1913,2.404,42.9082,-75.467,Madison,US-20
104P06729,366,25.546,11.266,"{3,14,28,34,48}",9350,61488,163.698,371.722,"{58,97,111,131,7356}",5263,1.270,42.8991,-75.5123,Madison,Main St
104P06730,366,25.464,11.900,"{3,15,27,34,64}",9320,61488,313.352,957.417,"{88,121,135,157,9596}",4126,1.657,42.893,-75.5359,Madison,US-20
104P06731,366,47.762,18.568,"{6,30,53,61,87}",17481,61488,591.423,1620.718,"{191,278,328,432,22909}",8258,3.955,42.9172,-75.7766,Madison,US-20
104P06911,153,11.033,6.109,"{1,6,11,15,28}",1666,25704,453.203,1024.680,"{107,158,208,290,11873}",,2.050,42.7853,-75.8749,Madison,RT-13
104P07452,366,40.221,14.772,"{3,30,42,50,82}",14721,61488,468.520,1013.727,"{279,368,386,414,34757}",1731,6.000,42.8117,-75.4519,Madison,RT-12
104P07453,366,30.820,11.802,"{3,22,32,39,68}",11280,61488,276.484,577.655,"{171,226,237,250,21835}",1865,3.770,42.8531,-75.4041,Madison,Faulkner Rd
104P07830,153,7.448,3.865,"{1,4,7,10,18}",1080,25704,126.560,244.497,"{64,96,106,118,7650}",,1.321,42.8498,-75.6118,Madison,RT-26
104P07831,366,13.871,7.649,"{1,7,14,20,37}",5063,61488,482.156,1295.805,"{158,228,262,337,17527}",,3.026,42.8793,-75.5723,Madison,Fargo Rd
104P07832,365,5.084,3.203,"{1,3,5,7,18}",1759,61320,168.213,396.188,"{29,49,62,105,3033}",1024,0.524,42.8857,-75.5669,Madison,RT-26
104P07833,366,25.464,11.900,"{3,15,27,34,64}",9320,61488,313.352,957.417,"{88,121,135,157,9596}",4126,1.657,42.893,-75.5359,Madison,RT-26
104P07834,366,25.546,11.266,"{3,14,28,34,48}",9350,61488,163.698,371.722,"{58,97,111,131,7356}",5263,1.270,42.8991,-75.5123,Madison,Main St
104P07835,366,27.926,12.336,"{1,17,31,37,56}",10221,61488,189.145,389.832,"{89,126,141,166,10655}",2556,1.840,42.9072,-75.4802,Madison,RT-26
104P07836,366,17.902,9.372,"{1,10,18,25,52}",6552,61488,414.094,872.027,"{121,180,215,298,14295}",2783,2.468,42.9393,-75.4615,Madison,RT-26
104P09663,366,23.680,8.727,"{3,16,25,30,47}",8667,61488,78.082,136.322,"{49,65,69,76,6056}",1981,1.045,42.7638,-75.2809,Madison,RT-8
104P09664,366,47.817,15.990,"{12,35,52,59,83}",17501,61488,350.450,600.421,"{209,279,303,335,25133}",2550,4.339,42.8202,-75.2534,Madison,RT-8
104P09665,366,31.519,11.373,"{6,21,34,39,56}",11536,61488,105.880,69.312,"{74,93,98,105,2868}",3118,1.485,42.8419,-75.2546,Madison,RT-8
104P09666,366,43.107,15.201,"{10,30,46,54,79}",15777,61488,313.892,745.974,"{128,177,199,245,15604}",3406,2.694,42.8792,-75.2512,Madison,RT-8
104P09680,366,14.661,7.081,"{1,9,15,20,36}",5366,61488,107.478,253.417,"{30,42,54,83,2959}",5483,0.511,42.8848,-75.5766,Madison,RT-46
104P09681,366,9.899,4.540,"{1,6,10,13,23}",3613,61488,24.465,39.004,"{14,19,21,23,1407}",6811,0.243,42.8874,-75.5797,Madison,RT-46
104P09682,366,20.904,10.857,"{1,11,22,29,47}",7630,61488,475.327,1204.808,"{228,340,360,391,31924}",2738,5.511,42.9662,-75.5869,Madison,RT-46
104P09683,153,10.137,4.963,"{1,6,10,14,22}",1551,25704,119.583,320.743,"{44,60,66,74,4368}",,0.754,42.9768,-75.5889,Madison,RT-46
104P09728,366,42.238,16.361,"{7,28,46,54,82}",15459,61488,396.303,1025.150,"{126,195,230,295,13121}",7910,2.265,43.0441,-75.8669,Madison,RT-5
104P09729,366,28.888,11.938,"{3,19,32,38,55}",10573,61488,185.081,426.162,"{46,85,95,118,4007}",9612,0.692,43.0541,-75.8661,Madison,RT-5
104P09730,366,83.831,26.988,"{18,56,96,104,124}",30682,61488,1011.431,2404.677,"{298,450,552,822,34244}",9984,5.912,43.0697,-75.7521,Madison,RT-5
104P09731,366,59.708,22.589,"{11,37,67,78,97}",21853,61488,309.206,749.913,"{127,183,206,248,13512}",13028,2.333,43.0753,-75.7068,Madison,RT-5
104P09732,366,80.208,25.496,"{11,56,90,99,123}",29356,61488,675.016,1587.034,"{164,303,375,532,19076}",14076,3.293,43.0789,-75.6421,Madison,RT-5
104P09749,364,3.871,2.180,"{1,2,4,5,12}",933,61152,18.974,47.491,"{4,11,12,14,631}",8439,0.042,42.9244,-75.8714,Madison,RT-92
104P09750,366,28.514,12.005,"{2,18,31,38,56}",10436,61488,127.151,267.392,"{67,97,104,116,8710}",7794,1.504,42.9448,-75.8842,Madison,RT-92
104P09751,366,35.511,14.914,"{2,22,39,46,69}",12997,61488,197.673,447.805,"{116,151,159,172,14399}",7879,2.486,42.97,-75.9176,Madison,RT-92
104P09768,153,25.255,11.338,"{2,15,28,34,45}",3864,25704,151.087,385.205,"{56,76,83,114,6881}",,1.188,43.1561,-75.7441,Madison,RT-31
104P09770,153,41.680,18.546,"{6,23,49,56,74}",6377,25704,374.772,1010.343,"{190,241,259,295,21703}",,3.747,43.1454,-75.8719,Madison,RT-31
104P09771,153,59.876,23.286,"{10,37,69,77,92}",9161,25704,812.419,2311.452,"{245,357,409,541,30162}",,5.207,43.1544,-75.9732,Madison,RT-31
