tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P15647,366,53.219,17.187,"{4,42,57,66,90}",19478,61488,558.684,932.106,"{54,176,235,452,5645}",9157,0.975,40.7603,-73.7694,Queens,Bell Blvd
120P15648,366,77.052,24.450,"{12,62,83,94,121}",28201,61488,448.599,650.637,"{55,154,220,415,3734}",10270,0.645,40.769,-73.7738,Queens,Bell Blvd
120P15649,366,39.896,14.535,"{5,30,43,51,73}",14602,61488,244.428,458.218,"{49,103,127,195,3900}",10663,0.673,40.7786,-73.7759,Queens,Bell Blvd
120P15650,366,52.309,16.266,"{6,42,56,64,94}",19145,61488,411.283,716.566,"{53,143,200,342,4791}",9942,0.827,40.7888,-73.7824,Queens,Bell Blvd
120P15651,366,36.803,11.730,"{4,29,38,45,65}",13470,61488,194.218,375.052,"{19,69,98,147,2506}",12878,0.433,40.7884,-73.7892,Queens,Bell Blvd/Cross Island Pky
120P15680,362,2.822,1.631,"{1,2,2,4,9}",889,60816,5.790,10.249,"{1,2,3,6,97}",40428,0.017,40.7366,-73.9277,Queens,Borden Ave
120P15681,366,113.495,29.150,"{19,99,124,134,154}",41539,61488,61.163,76.891,"{7,27,45,73,905}",40428,0.156,40.7371,-73.9309,Queens,Borden Ave
120P15682,366,112.555,17.882,"{27,103,119,125,142}",41195,61488,36.148,48.748,"{3,18,25,36,399}",40428,0.069,40.7378,-73.935,Queens,Borden Ave
120P15684,366,156.172,12.757,"{48,153,160,163,168}",57159,61488,383.378,616.106,"{48,203,262,348,5549}",21524,0.958,40.7408,-73.952,Queens,Borden Ave
120P15685,366,76.486,21.316,"{10,56,84,92,111}",27994,61488,61.191,101.122,"{6,24,33,53,769}",13244,0.133,40.7413,-73.9542,Queens,Borden Ave
120P15717,366,5.529,2.753,"{1,3,5,7,14}",1985,61488,2.721,3.792,"{1,1,1,2,20}",6530,0.003,40.7497,-73.9375,Queens,Bridge Plz N/Queens Plz N
120P15718,365,11.573,5.199,"{1,8,11,15,27}",4178,61320,15.697,20.486,"{2,5,8,17,101}",6530,0.017,40.7499,-73.9378,Queens,Bridge Plz N/Queens Plz N
120P15719,366,97.336,32.209,"{11,74,111,121,150}",35625,61488,112.128,144.312,"{10,45,72,108,860}",6530,0.149,40.751,-73.9403,Queens,Bridge Plz N/Queens Plz N
120P15720,366,96.612,29.141,"{20,75,108,119,138}",35360,61488,54.492,74.536,"{6,22,36,57,568}",6530,0.098,40.7517,-73.9419,Queens,Bridge Plz N/Queens Plz N
120P15721,366,87.246,26.744,"{14,64,97,107,127}",31932,61488,60.167,83.245,"{6,25,39,63,688}",6530,0.119,40.7525,-73.9437,Queens,Bridge Plz N/Queens Plz N
120P15774,366,49.216,12.738,"{4,41,48,58,81}",18013,61488,7.657,11.767,"{1,3,5,8,113}",,0.020,40.6352,-73.74,Queens,Rockaway Blvd
120P15775,366,164.320,7.840,"{77,165,167,168,168}",60141,61488,283.723,298.925,"{99,218,249,293,12011}",,2.074,40.6563,-73.7673,Queens,Rockaway Blvd
120P15776,366,143.210,24.028,"{35,124,156,160,165}",52415,61488,100.420,165.419,"{21,53,70,96,2400}",48798,0.414,40.6597,-73.7738,Queens,Rockaway Blvd
120P15777,366,8.503,4.564,"{1,5,8,11,23}",3061,61488,19.403,32.750,"{4,8,10,18,254}",2867,0.044,40.5865,-73.8178,Queens,Rockaway Fwy
