tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P08151,366,58.486,23.926,"{7,39,63,77,121}",21406,61488,337.178,852.167,"{153,210,233,273,17460}",7025,3.014,43.0767,-74.2594,Fulton,RT-30
120P08152,366,20.582,9.416,"{2,13,21,27,48}",7533,61488,249.889,650.652,"{76,105,119,173,9251}",3688,1.597,43.0947,-74.2791,Fulton,RT-30
120P08153,366,13.071,7.023,"{1,8,13,17,48}",4758,61488,281.591,617.106,"{138,189,206,237,17211}",2024,2.971,43.2528,-74.221,Fulton,RT-30
120P11684,366,87.456,29.128,"{9,60,100,109,133}",32009,61488,382.659,1075.601,"{150,222,242,279,16619}",14290,2.869,43.0176,-74.1939,Fulton,RT-30
120P11685,366,27.981,12.132,"{2,18,29,38,56}",10241,61488,72.816,151.551,"{23,37,42,56,1802}",7025,0.311,43.0512,-74.2154,Fulton,RT-30
120P11686,366,41.254,16.190,"{5,28,44,53,82}",15099,61488,443.664,1376.089,"{148,247,272,317,21388}",9465,3.692,43.1381,-74.2373,Fulton,RT-30
120P11687,366,35.087,15.028,"{4,22,37,46,69}",12842,61488,804.139,2979.694,"{230,357,374,400,33190}",5074,5.730,43.2118,-74.1894,Fulton,RT-30
120P11688,366,13.379,6.406,"{1,8,14,18,32}",4870,61488,116.032,302.474,"{47,62,67,80,5105}",5268,0.881,43.2239,-74.1849,Fulton,RT-30
120P11929,366,65.544,19.400,"{11,48,72,80,104}",23989,61488,186.041,447.336,"{78,116,133,164,9612}",9201,1.659,43.0574,-74.1873,Fulton,RT-29
120P11930,366,74.604,21.120,"{11,56,82,91,115}",27305,61488,239.694,345.520,"{162,208,217,231,19092}",8884,3.296,43.0615,-74.1231,Fulton,RT-29
120P13307,153,8.934,6.088,"{1,4,8,12,35}",1358,25704,211.331,244.016,"{95,142,168,209,4789}",,1.654,43.0041,-74.5361,Fulton,RT-67
120P13911,366,118.011,20.015,"{14,105,123,133,151}",43192,61488,144.641,259.984,"{68,94,107,136,7417}",9964,1.280,42.9918,-74.3818,Fulton,Mayor H W Mansfield Hwy/Comrie Ave
