tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104P12816,366,13.397,7.647,"{1,8,14,18,40}",4622,61488,395.592,1406.391,"{123,168,193,250,14266}",1512,2.463,44.4989,-75.3431,St Lawrence,RT-182
104P12817,366,15.759,8.974,"{1,9,16,21,41}",5547,61488,421.552,1266.748,"{168,233,253,305,20709}",1544,3.575,44.55,-75.3448,St Lawrence,RT-182
104P12818,366,21.467,12.851,"{1,11,22,29,61}",7728,61488,951.921,3180.596,"{280,372,423,586,32749}",1576,5.654,44.6164,-75.4046,St Lawrence,RT-182
104P12819,366,21.510,11.813,"{1,12,22,29,57}",7765,61488,608.130,1837.109,"{172,223,285,429,18763}",3547,3.239,44.6527,-75.4452,St Lawrence,RT-182
104P12820,365,5.865,4.073,"{1,3,5,8,34}",1953,61320,46.539,38.895,"{27,32,35,45,783}",3547,0.502,44.6587,-75.451,St Lawrence,RT-182
104P12821,366,21.442,12.868,"{1,11,21,30,68}",7719,61488,392.474,951.891,"{149,204,241,346,15898}",3547,2.745,44.6846,-75.4822,St Lawrence,RT-182
104P12822,366,24.701,13.380,"{1,13,26,33,55}",8991,61488,71.519,180.380,"{18,26,34,51,1852}",11343,0.320,44.69,-75.4751,St Lawrence,RT-182
104P12823,366,60.041,26.388,"{6,32,70,80,103}",21975,61488,289.881,610.285,"{114,168,200,259,12416}",8874,2.143,44.713,-75.4497,St Lawrence,RT-182
104P12824,366,18.280,9.888,"{1,9,19,25,43}",6654,61488,393.116,881.740,"{109,182,213,272,8714}",2699,1.504,44.7254,-75.455,St Lawrence,RT-182
104P12829,153,20.566,11.212,"{1,11,22,28,64}",3126,25704,256.069,616.427,"{121,158,175,207,13114}",,2.264,44.6097,-74.9771,St Lawrence,RT-56
104P12830,366,20.285,11.041,"{1,11,21,27,67}",7262,61488,303.482,559.248,"{152,205,233,293,17150}",3597,2.961,44.6473,-74.9672,St Lawrence,RT-56
104P12831,366,33.937,15.982,"{2,22,37,45,105}",12421,61488,609.276,1421.443,"{103,211,271,413,11371}",8494,1.963,44.6697,-74.9869,St Lawrence,RT-56
104P12838,366,4.145,2.755,"{1,2,4,5,20}",1368,61488,21.170,29.452,"{6,10,14,20,224}",3393,0.039,44.9785,-74.7385,St Lawrence,Seaway International Brg
104P12839,366,17.569,10.462,"{1,8,18,24,62}",6395,61488,153.938,291.349,"{55,85,106,149,4767}",6461,0.823,44.9839,-74.7391,St Lawrence,Seaway International Brg
104P50288,365,3.055,2.045,"{1,2,3,4,11}",996,61320,37.129,77.409,"{6,12,18,26,490}",1267,0.085,44.1633,-75.3123,St Lawrence,RT-812
104P50289,366,4.731,2.796,"{1,3,4,6,17}",1618,61488,48.493,41.040,"{25,32,38,51,665}",1267,0.459,44.1688,-75.32,St Lawrence,RT-812
