tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120N12252,153,19.152,10.123,"{1,12,20,25,67}",2892,25704,210.379,345.149,"{92,134,163,218,10814}",,1.867,42.7323,-75.0491,Otsego,RT-80
120N12253,153,35.745,14.717,"{1,24,39,47,63}",5469,25704,710.335,1828.410,"{141,266,334,506,18251}",,3.151,42.7184,-74.9833,Otsego,RT-80
120N12254,366,9.014,4.889,"{1,5,9,12,26}",3272,61488,207.777,482.016,"{82,118,132,153,9017}",1915,1.557,42.8046,-74.9025,Otsego,RT-80
120N12255,366,9.581,5.126,"{1,6,9,13,28}",3497,61488,285.311,710.518,"{85,130,153,192,8246}",1386,1.424,42.8229,-74.8878,Otsego,RT-80
120N12261,366,9.680,4.737,"{1,6,10,13,23}",3514,61488,70.719,122.090,"{17,25,37,69,1522}",5808,0.263,42.4393,-75.098,Otsego,RT-205
120N12262,153,21.605,10.213,"{1,12,23,28,49}",3284,25704,404.770,1064.938,"{169,241,272,327,20919}",,3.611,42.5322,-75.0802,Otsego,RT-205
120N12263,153,20.572,9.388,"{2,14,22,27,41}",3127,25704,275.732,122.437,"{173,229,247,275,4123}",,3.559,42.5784,-75.058,Otsego,RT-205
120N12264,153,19.680,9.159,"{2,12,21,27,37}",3011,25704,251.881,552.361,"{113,154,176,223,13179}",,2.275,42.628,-75.0537,Otsego,RT-205
120N12265,153,24.395,11.364,"{2,15,25,31,55}",3708,25704,477.636,956.957,"{226,327,359,449,29413}",,5.078,42.6599,-75.0489,Otsego,RT-205
120N12313,366,8.347,6.435,"{1,4,7,11,38}",2888,61488,525.621,1215.914,"{159,247,286,454,21943}",1318,3.788,42.6523,-74.6138,Otsego,RT-7
120N12314,153,14.046,7.672,"{1,8,14,19,38}",2149,25704,910.112,2541.613,"{172,258,312,488,21560}",,3.722,42.6235,-74.6717,Otsego,Main St
120N12315,153,15.327,8.372,"{1,9,14,21,44}",2345,25704,448.057,993.014,"{81,124,151,224,6055}",,1.045,42.5959,-74.731,Otsego,Main St
120N12316,366,18.109,9.734,"{2,11,17,24,71}",6628,61488,647.002,1719.333,"{231,307,360,516,26298}",2476,4.540,42.5915,-74.7505,Otsego,Main St
120N12317,366,9.907,5.335,"{1,6,10,13,31}",3626,61488,275.840,682.546,"{54,93,110,142,4555}",1388,0.786,42.5508,-74.8141,Otsego,Main St
120N12318,153,7.530,5.131,"{1,4,6,9,37}",1122,25704,226.059,588.002,"{67,104,127,183,8770}",,1.514,42.5476,-74.8288,Otsego,Main St
120N12319,153,11.740,7.307,"{1,5,12,16,49}",1761,25704,224.399,221.470,"{108,158,178,213,4287}",,2.220,42.5407,-74.8567,Otsego,RT-7
120N12320,153,19.503,10.345,"{1,11,19,28,45}",2945,25704,1495.738,4414.991,"{265,366,408,567,30619}",,5.286,42.5336,-74.8984,Otsego,RT-7
120N12321,366,55.322,19.348,"{11,38,62,70,95}",20248,61488,266.660,582.484,"{75,118,138,196,6263}",7325,1.081,42.4556,-75.0965,Otsego,Oneida St
120N13682,366,16.674,7.432,"{2,10,18,22,38}",6086,61488,81.053,41.210,"{52,68,72,79,1061}",3412,1.099,42.8798,-75.2119,Otsego,US-20
120N13683,366,8.705,4.322,"{1,5,9,12,22}",3160,61488,48.413,146.901,"{23,30,33,36,2716}",3248,0.469,42.876,-75.2324,Otsego,US-20
120N13684,366,2.286,1.320,"{1,1,2,3,8}",672,61488,3.824,5.617,"{2,3,3,3,89}",3248,0.046,42.8776,-75.2412,Otsego,US-20
120N14416,153,14.862,7.068,"{1,8,16,20,30}",2259,25704,875.054,1166.954,"{42,215,323,969,3874}",,0.669,42.3756,-75.193,Otsego,CR-48
120N14417,366,12.538,9.334,"{1,6,11,17,62}",4426,61488,2501.982,6769.488,"{324,560,682,1120,39189}",,6.766,42.3814,-75.183,Otsego,CR-48
120N14418,366,19.959,9.079,"{1,12,22,27,40}",7305,61488,125.262,228.381,"{66,94,103,119,7027}",2924,1.213,42.4393,-75.098,Otsego,CR-48
120N14419,362,1.675,0.899,"{1,1,1,2,5}",387,60816,6.486,11.237,"{3,4,5,6,126}",,0.022,42.4388,-75.075,Otsego,CR-48
120P05913,366,116.519,38.146,"{34,93,122,151,165}",42646,61488,628.310,2162.021,"{182,257,273,311,26745}",12539,4.617,42.4263,-75.1305,Otsego,I-88
120P05914,366,110.257,28.168,"{25,94,116,132,162}",40354,61488,197.133,689.212,"{81,111,120,133,11555}",12539,1.995,42.4379,-75.1056,Otsego,I-88
120P05915,366,132.344,21.244,"{33,114,142,148,161}",48438,61488,112.018,21.909,"{80,107,111,115,3791}",20422,1.963,42.4444,-75.0671,Otsego,I-88
120P05916,366,96.161,20.003,"{23,80,102,111,128}",35195,61488,52.378,43.836,"{36,49,51,53,5239}",14881,0.904,42.4488,-75.0557,Otsego,I-88
120P05917,366,130.587,20.821,"{31,114,139,146,158}",47795,61488,130.022,74.773,"{92,123,128,133,13255}",16125,2.288,42.4582,-75.0143,Otsego,I-88
120P05918,366,109.186,20.093,"{23,93,116,124,147}",39962,61488,60.167,11.521,"{42,57,59,62,1030}",13894,1.067,42.4745,-74.9945,Otsego,I-88
120P06190,366,118.292,21.220,"{30,104,124,135,153}",43295,61488,102.308,20.351,"{72,97,101,105,2626}",11052,1.813,42.4801,-74.9757,Otsego,I-88
120P06191,366,152.716,14.829,"{61,146,159,163,168}",55894,61488,493.498,224.047,"{355,472,488,502,50746}",9955,8.761,42.5421,-74.8196,Otsego,I-88
120P06192,366,146.014,17.528,"{42,135,153,159,167}",53441,61488,362.868,62.630,"{257,344,357,370,6175}",9560,6.397,42.5895,-74.7343,Otsego,I-88
120P06193,366,158.445,12.081,"{55,153,163,166,168}",57991,61488,626.756,279.322,"{457,600,620,638,64842}",6517,11.194,42.6392,-74.5518,Otsego,I-88
120P09958,366,29.705,11.131,"{3,21,32,38,71}",10872,61488,244.053,483.035,"{147,191,201,219,17568}",2614,3.033,42.8885,-75.1377,Otsego,US-20
120P09987,366,53.975,12.984,"{3,45,57,64,84}",19755,61488,127.359,276.745,"{19,49,68,105,2422}",16207,0.418,42.4501,-75.0516,Otsego,RT-28
120P09988,366,126.607,20.949,"{28,110,134,143,154}",46338,61488,151.562,71.933,"{105,139,144,151,7423}",9468,2.563,42.4801,-74.9757,Otsego,RT-28
120P09988,366,126.607,20.949,"{28,110,134,143,154}",46338,61488,151.562,71.933,"{105,139,144,151,7423}",9468,2.563,42.4801,-74.9757,Otsego,RT-28
120P09989,366,16.819,7.593,"{1,12,17,22,34}",6122,61488,51.607,133.497,"{24,36,38,43,3305}",4718,0.571,42.4906,-74.9727,Otsego,RT-28
120P09990,153,66.719,24.145,"{5,46,76,84,104}",10208,25704,574.393,1542.741,"{233,352,382,441,29573}",,5.105,42.5906,-74.9455,Otsego,RT-28
120P09991,153,53.719,20.460,"{6,34,62,68,82}",8219,25704,400.502,985.521,"{95,165,202,290,11070}",,1.911,42.6979,-74.9304,Otsego,RT-28
120P09992,153,31.752,13.416,"{2,21,35,41,59}",4858,25704,271.194,666.719,"{118,166,183,210,12782}",,2.207,42.7353,-75.0158,Otsego,RT-28
120P09993,153,52.725,21.538,"{4,33,58,67,98}",8067,25704,794.509,1963.400,"{306,476,534,642,34282}",,5.918,42.8545,-74.9927,Otsego,Prospect St
120P09994,366,12.818,7.145,"{1,7,13,17,38}",4576,61488,99.706,199.070,"{32,57,66,80,2656}",5762,0.459,42.5451,-75.2528,Otsego,RT-23
