tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104P08282,153,61.980,26.252,"{8,31,74,81,108}",9483,25704,789.881,2071.632,"{223,324,399,529,23955}",,4.136,42.9777,-77.9923,Genesee,Main St
104P08283,153,37.634,16.989,"{3,20,44,51,66}",5758,25704,522.503,1346.223,"{96,174,225,327,11113}",,1.919,42.9799,-77.955,Genesee,E Main Rd
104P10209,153,56.882,24.950,"{6,29,69,75,93}",8703,25704,241.198,570.414,"{107,142,163,202,12082}",,2.086,42.9601,-78.4059,Genesee,RT-33
104P10210,153,40.556,19.855,"{1,18,49,55,74}",6205,25704,237.312,638.437,"{80,133,156,181,10034}",,1.732,42.9663,-78.3728,Genesee,RT-33
104P10213,366,57.582,27.357,"{3,27,68,79,106}",21075,61488,539.969,1010.520,"{170,266,357,505,20453}",4368,3.531,42.9986,-78.1926,Genesee,RT-33
104P10214,366,21.598,10.250,"{2,13,23,30,45}",7905,61488,43.973,65.406,"{5,20,27,42,504}",,0.087,43.0001,-78.1921,Genesee,RT-33
104P10215,366,71.590,24.662,"{11,47,81,91,108}",26202,61488,64.203,122.142,"{19,35,42,55,1574}",20294,0.272,42.9981,-78.1875,Genesee,RT-33
104P10216,366,84.148,33.010,"{10,50,99,110,128}",30798,61488,321.713,692.873,"{47,150,181,236,7067}",14135,1.220,42.995,-78.1646,Genesee,RT-33
104P10217,153,47.131,20.491,"{6,24,56,62,75}",7211,25704,366.147,958.138,"{103,158,189,249,10353}",,1.787,43.0081,-78.1334,Genesee,RT-33
104P10218,153,16.686,8.031,"{1,9,18,22,33}",2553,25704,77.711,246.653,"{24,31,35,45,2588}",,0.447,43.0106,-78.1253,Genesee,RT-33
104P10219,153,14.583,6.697,"{1,8,16,20,27}",2202,25704,43.610,90.101,"{27,33,35,37,3147}",,0.543,43.0142,-78.1158,Genesee,RT-33
104P10220,153,38.464,18.744,"{1,16,46,53,67}",5885,25704,204.454,300.631,"{125,165,172,182,7920}",,2.735,43.0292,-78.0659,Genesee,RT-33
104P10221,153,43.314,21.395,"{3,18,52,59,80}",6627,25704,259.391,638.833,"{157,207,216,228,20108}",,3.471,43.0503,-78.0044,Genesee,RT-33
104P10222,153,32.882,16.005,"{2,15,39,45,59}",5031,25704,126.096,230.487,"{78,105,108,114,10065}",,1.738,43.0638,-77.9755,Genesee,RT-33
104P10223,153,36.928,17.250,"{3,18,43,50,66}",5650,25704,219.901,616.203,"{73,101,107,132,9394}",,1.622,43.0734,-77.9467,Genesee,RT-33
104P10224,366,29.874,12.430,"{2,18,33,39,57}",10934,61488,81.154,204.829,"{19,30,37,55,2118}",6972,0.366,43.0747,-77.9397,Genesee,RT-33
104P10243,366,3.781,1.827,"{1,2,4,5,10}",1346,61488,3.383,10.620,"{1,2,2,2,147}",9102,0.025,43.0747,-77.9397,Genesee,RT-33A
104P10244,366,23.090,10.241,"{2,13,25,31,45}",8451,61488,41.087,69.645,"{21,29,33,41,2298}",4598,0.397,43.0747,-77.938,Genesee,RT-33A
104P12091,366,87.016,24.491,"{16,59,97,105,128}",31848,61488,65.722,49.730,"{27,56,63,70,3427}",,0.592,43.0314,-77.9645,Genesee,I-490 Eastbound
104P12093,366,10.303,5.167,"{1,6,10,14,29}",3740,61488,42.015,113.054,"{11,23,27,34,1616}",,0.279,43.029,-77.9606,Genesee,I-490 Eastbound
104P12095,366,53.615,15.938,"{7,39,58,66,84}",19623,61488,31.094,31.684,"{13,26,29,33,1766}",,0.305,43.0311,-77.9646,Genesee,I-90/New York State Thruway WB
104P12097,366,26.139,9.651,"{5,17,28,33,49}",9567,61488,67.040,83.165,"{26,54,63,71,3136}",,0.541,43.0288,-77.9654,Genesee,I-90/New York State Thruway EB
